Age,Temperature_C,Heart_Rate_BPM,Respiratory_Rate_BPM,Weight_Change_Percent,Food_Intake_Percent,Stool_Consistency,Activity_Level,Edema,Trunk_Moisture,Mucous_Membrane,Gait_Score,Health_Status,Diagnosis
25,36.4,33,14,-0.8,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
33,38.5,60,21,-3.3,50,Loose,Low (Lethargic),Mild,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
52,39.9,49,21,-3.1,23,Loose,Low (Lethargic),Mild,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
3,36.0,39,12,-0.8,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
58,37.2,34,9,-0.8,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
43,36.2,30,14,0.4,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,38.8,62,18,-1.1,21,Normal,Low (Lethargic),Mild,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
5,36.3,40,14,0.1,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
10,36.3,39,14,-0.6,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,35.9,36,14,0.3,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,35.9,37,12,0.2,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,40.4,49,28,-3.4,56,Loose,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
48,37.0,31,11,-0.4,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
5,36.1,43,6,-1.3,65,Constipated,Moderate,None,Moist,Pink,Lameness,Arthritis,Joint Inflammation
11,36.0,26,10,1.0,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
42,37.4,34,15,-2.2,37,Loose,High,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
31,36.4,42,15,-2.6,34,Constipated,Moderate,Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
40,36.7,31,12,-0.8,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
37,38.1,57,15,-2.3,54,Constipated,Low (Lethargic),None,Dry,Pale,Stiff,Dehydration,Severe Dehydration
56,36.2,34,10,-0.6,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
29,35.9,27,13,-0.1,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,40.4,61,30,-2.3,46,Normal,Low (Lethargic),None,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
26,37.2,32,13,0.4,64,Normal,Low (Lethargic),None,Moist,Pink,Lameness,Arthritis,Joint Inflammation
39,35.8,27,7,0.1,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
14,37.5,59,16,-4.3,68,Normal,Moderate,None,Dry,Pale,Stiff,Dehydration,Severe Dehydration
57,38.6,48,16,-4.6,53,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
39,36.9,27,13,-0.3,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
43,38.2,52,12,-1.8,52,Normal,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
27,39.5,69,25,-2.6,45,Normal,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
45,35.9,33,9,0.1,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,36.9,36,8,-0.1,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
28,36.5,29,6,0.9,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
29,38.3,38,15,-3.3,38,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
7,38.0,45,21,-3.2,54,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
15,36.0,52,12,0.2,42,Constipated,High,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
7,36.9,36,13,-0.2,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,39.4,50,25,-2.5,55,Normal,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
37,36.9,32,12,0.7,85,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.9,35,8,0.4,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,37.7,41,16,-0.9,40,Loose,High,Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
57,36.5,33,12,-1.9,76,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
50,36.0,39,13,0.4,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
24,36.2,27,14,-0.6,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
17,35.8,33,7,-1.0,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
32,38.8,48,19,-4.2,46,Normal,Moderate,None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
40,36.8,27,11,-0.1,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,37.7,32,14,-0.0,25,Loose,Low (Lethargic),None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
5,36.9,39,7,-0.6,66,Normal,Low (Lethargic),None,Moist,Pink,Stiff,Arthritis,Joint Inflammation
24,37.5,39,19,-2.5,65,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
34,36.8,29,14,0.7,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
48,37.0,38,10,0.6,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,36.7,25,12,0.6,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,37.2,26,13,0.5,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,36.1,39,9,-0.3,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,38.2,52,18,-3.6,52,Normal,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
41,38.4,47,17,-4.8,67,Constipated,Moderate,None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
24,40.0,52,18,-2.0,41,Loose,Low (Lethargic),None,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
49,38.7,46,22,-2.8,65,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
24,36.2,28,13,-0.8,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
33,37.1,30,7,-0.6,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,37.5,35,9,-0.4,30,Loose,High,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
23,37.4,31,9,-0.8,39,Loose,High,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
33,38.2,56,19,-3.3,40,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
51,39.8,53,25,-3.8,38,Loose,Low (Lethargic),Mild,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
22,38.5,53,21,-1.7,30,Loose,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
5,36.6,30,8,-1.8,85,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
22,36.0,40,9,-0.9,68,Constipated,Low (Lethargic),None,Moist,Pink,Stiff,Arthritis,Joint Inflammation
4,36.5,43,7,-1.8,88,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
6,36.1,34,7,0.7,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
18,36.1,26,11,1.0,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
7,36.6,34,13,0.5,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,36.5,43,12,-0.1,40,Loose,Moderate,Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
56,40.3,48,20,-1.1,46,Normal,Moderate,Mild,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
50,36.0,30,14,-0.8,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,37.0,42,11,-0.3,60,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
13,36.3,30,14,-0.1,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
16,36.1,40,11,0.6,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,40.2,50,19,-3.1,44,Loose,Low (Lethargic),None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
18,35.9,29,13,0.7,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
17,40.1,70,18,-1.0,42,Loose,Low (Lethargic),None,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
6,36.2,35,10,-0.5,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
35,37.5,44,20,-3.6,38,Constipated,Moderate,None,Dry,Pale,Normal,Dehydration,Severe Dehydration
39,36.7,53,12,-2.6,10,Constipated,High,None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
25,36.5,25,12,0.7,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,36.6,36,7,-0.2,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
7,39.0,68,30,-1.3,54,Loose,Moderate,None,Dry,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
41,37.1,31,7,0.4,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
45,36.3,28,11,-0.7,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,40.3,65,29,-2.5,31,Loose,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
45,38.3,52,14,-1.6,64,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
14,36.4,25,9,0.7,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,39.4,59,23,-1.6,40,Normal,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
48,39.5,58,28,-1.0,41,Normal,Low (Lethargic),Mild,Moist,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
46,36.7,34,9,-0.3,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
35,36.0,31,8,0.7,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
12,38.1,50,15,-5.0,32,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
53,37.0,54,8,0.5,17,Loose,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
16,36.3,34,8,-0.4,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
18,36.2,28,14,0.3,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,36.0,45,13,0.4,89,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
28,38.3,55,16,-2.7,49,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
23,36.2,36,11,-1.1,18,Loose,Low (Lethargic),None,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
25,36.6,25,14,-0.1,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,37.2,35,6,-0.8,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
51,37.6,58,17,-1.6,60,Constipated,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
57,39.0,52,27,-3.5,39,Normal,Low (Lethargic),None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
48,40.4,68,23,-3.6,40,Loose,Low (Lethargic),None,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
36,36.2,36,6,0.8,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
19,36.3,47,11,-2.1,50,Loose,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
4,37.0,44,8,-0.1,43,Constipated,Moderate,Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
51,35.9,25,13,0.8,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
26,37.3,34,15,0.1,69,Normal,Moderate,Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
30,39.4,48,18,-2.5,22,Loose,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
45,39.7,50,28,-1.2,53,Normal,Low (Lethargic),None,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
9,37.5,47,22,-3.6,55,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
8,37.0,36,12,-0.3,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,39.8,65,24,-1.1,41,Normal,Low (Lethargic),None,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
56,36.1,38,13,-0.2,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
58,38.6,60,28,-2.4,48,Loose,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
6,36.2,33,10,0.7,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,37.1,38,15,-4.3,41,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
9,36.1,28,10,-0.6,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,35.9,35,13,-0.7,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
23,36.7,43,11,0.3,76,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
10,36.3,37,12,-2.6,18,Constipated,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
27,37.1,32,17,-2.7,31,Loose,Moderate,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
59,36.3,31,8,0.7,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,37.4,45,18,-1.8,50,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
20,36.2,39,14,-0.8,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.7,37,10,0.3,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
16,37.3,46,16,-2.4,54,Constipated,Moderate,None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
2,35.9,40,14,-0.6,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,36.4,40,13,-1.3,76,Constipated,Low (Lethargic),None,Moist,Pink,Stiff,Arthritis,Joint Inflammation
9,36.7,26,11,-0.8,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
12,37.0,33,9,0.7,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,37.0,30,11,-0.5,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
17,36.5,29,13,-0.5,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
16,36.0,28,14,0.0,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
12,40.5,60,19,-3.1,45,Loose,Moderate,None,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
29,36.7,30,14,-0.7,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,39.1,52,24,-1.2,37,Normal,Low (Lethargic),Mild,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
42,36.1,25,11,-0.6,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,36.8,26,8,-0.2,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,37.0,48,16,-1.0,17,Loose,Moderate,Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
24,38.0,50,15,-4.4,64,Constipated,Moderate,None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
47,37.5,39,18,0.0,29,Loose,Low (Lethargic),None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
38,37.0,52,19,-2.3,55,Constipated,Moderate,None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
32,36.7,32,6,0.2,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
10,37.0,35,7,-0.9,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,36.2,25,10,-0.7,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
10,36.5,42,8,-1.2,82,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
23,40.1,63,25,-1.9,23,Loose,Low (Lethargic),None,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
48,36.4,36,8,-0.5,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
28,36.2,39,11,0.6,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,36.7,39,8,-0.9,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,39.9,51,25,-3.7,40,Loose,Moderate,Mild,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
23,35.9,32,13,-0.3,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
37,36.0,40,13,-0.5,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
48,37.2,37,9,0.0,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
42,37.4,30,12,-1.1,85,Constipated,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
35,36.8,36,12,-0.9,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
57,38.3,49,18,-4.5,53,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
37,36.1,27,6,-0.5,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
16,36.9,25,10,0.9,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,37.0,37,13,-1.0,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
55,36.5,34,6,-1.0,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
16,37.1,33,11,-0.2,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
27,37.4,39,15,-2.4,28,Constipated,Low (Lethargic),None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
22,37.1,38,9,0.1,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
51,36.5,34,16,0.4,36,Loose,Moderate,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
3,36.8,35,9,-0.6,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
17,38.5,50,16,-2.7,47,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
55,36.9,26,11,0.1,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
10,36.8,40,6,-0.4,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
24,40.1,68,22,-3.5,28,Normal,Moderate,Mild,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
27,36.1,36,10,-0.5,65,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
60,36.9,34,11,0.6,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,36.8,38,11,-0.9,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
27,36.1,32,10,0.4,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
58,36.1,34,8,-0.1,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,36.7,30,7,-1.0,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,37.3,53,10,-1.9,34,Constipated,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
31,37.6,45,9,-2.1,34,Constipated,High,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
45,38.2,50,12,-4.4,38,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
55,37.0,38,8,-0.8,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,37.5,32,12,-2.4,25,Constipated,Moderate,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
18,36.4,31,11,-0.1,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
48,35.8,27,11,0.2,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
3,36.1,39,7,0.6,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,39.8,55,26,-2.8,55,Loose,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
8,36.0,29,12,-0.8,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
42,36.3,26,9,0.9,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,37.7,48,22,-4.7,51,Normal,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
15,38.8,57,22,-2.8,56,Normal,Low (Lethargic),None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
25,39.8,47,18,-2.6,40,Normal,Low (Lethargic),None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
37,36.7,49,10,0.2,25,Constipated,High,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
12,38.7,56,22,-4.6,59,Normal,Moderate,None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
11,39.9,70,19,-2.9,25,Loose,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
59,36.4,35,7,-0.2,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,36.6,36,13,0.1,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
53,36.3,38,9,0.1,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
10,36.2,35,11,0.2,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
17,37.5,36,6,-0.4,88,Normal,Moderate,None,Moist,Pink,Lameness,Arthritis,Joint Inflammation
49,36.9,47,16,0.4,20,Loose,Moderate,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
28,37.0,51,12,-4.9,39,Normal,Moderate,None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
25,36.9,39,13,-0.9,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
10,36.4,41,15,-0.3,79,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
3,36.6,29,10,0.9,85,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
30,36.5,25,6,0.3,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,36.5,28,10,0.5,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
7,36.1,29,12,0.6,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
23,38.3,56,16,-2.9,38,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
56,37.0,30,14,-0.6,88,Normal,Low (Lethargic),None,Moist,Pink,Lameness,Arthritis,Joint Inflammation
2,36.2,37,9,-0.1,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,36.5,34,18,0.2,25,Constipated,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
14,36.3,35,10,0.4,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
44,36.2,34,14,-0.1,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
43,40.3,59,27,-1.5,23,Loose,Low (Lethargic),None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
47,37.0,36,11,-0.1,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,37.6,60,14,-3.0,49,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
4,38.6,48,16,-3.2,64,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
55,37.1,38,8,0.9,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
21,37.8,58,13,-2.0,69,Constipated,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
8,35.8,33,9,0.2,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
27,36.0,39,7,0.8,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,36.4,37,14,-0.0,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
33,37.6,36,14,-2.6,11,Loose,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
2,37.4,38,6,-0.4,87,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
46,36.6,32,12,-0.4,86,Normal,Low (Lethargic),None,Moist,Pink,Stiff,Arthritis,Joint Inflammation
8,36.5,38,8,0.2,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,37.3,33,9,0.1,79,Normal,Low (Lethargic),None,Moist,Pink,Lameness,Arthritis,Joint Inflammation
27,36.2,26,11,-0.2,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,36.7,25,8,0.3,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
45,37.0,53,12,-3.6,54,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
40,36.5,45,10,-0.2,73,Constipated,Low (Lethargic),None,Moist,Pink,Lameness,Arthritis,Joint Inflammation
49,38.7,44,14,-4.6,43,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
27,36.8,25,7,0.5,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
51,36.1,28,9,-1.5,60,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
24,40.1,50,30,-1.9,50,Loose,Moderate,None,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
23,36.7,32,7,-0.4,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
42,36.1,27,12,0.9,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,36.7,25,9,-0.6,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
11,37.0,35,7,0.8,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
21,40.3,47,22,-3.7,30,Loose,Low (Lethargic),None,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
19,36.1,30,10,0.9,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
